id_disciplina;id_unidade;codigo;nome;nivel;id_tipo_componente;id_curso;id_modalidade_educacao;ch_teorico;ch_pratico;ch_total
14342;229;8007096;HISTÓRIA DA ALIMENTAÇÃO;N;2;2399352;1;66;0;66
14341;229;8007095;SOCIOLOGIA;N;2;2399352;1;66;0;66
14340;229;8007094;HISTÓRIA;N;2;2399352;1;66;0;66
14339;229;8007093;ESPANHOL;N;2;2399352;1;33;0;33
14338;229;8007092;MATEMÁTICA;N;2;2399352;1;66;0;66
14336;229;8007091;QUÍMICA;N;2;2399352;1;33;0;33
14335;229;8007090;LÍNGUA PORTUGUESA E LITERATURA BRASILEIRA;N;2;2399352;1;66;0;66
14332;582;8023150;FUNDAMENTOS PARA ANÁLISE DE DADOS COM PYTHON;G;2;66658;1;36;0;36
14331;582;8023149;COMPUTAÇÃO UBÍQUA OU PERVASIVA;G;2;66658;1;36;0;36
14330;584;817117;ASTRONOMIA;G;2;182354;1;36;0;36
14329;427;PROJEN JC;PROJETOS DE ENSINO JC;G;2;;1;0;2;2
14327;349;AEETMSI;ATIVIDADE EDUCACIONAL EPECIALIZADA;N;1;2399333;1;40;0;40
14326;229;8001243;TOPICOS AVANÇADOS EM INFORMÁTICA;N;2;2399354;1;100;0;100
14323;349;4002057;PROJETO INTEGRADOR;N;2;2399341;1;33;0;133
14322;349;4002046;PROJETO INTEGRADOR;N;2;2399341;1;33;0;133
14321;349;4002037;PROJETO INTEGRADOR;N;2;2399341;1;33;0;133
14320;696;TCCINFO;TRABALHO DE CONCLUSÃO DE CURSO;N;2;2630136;1;80;0;80
14319;696;TCCADM;TRABALHO DE CONCLUSÃO DE CURSO;N;2;2628769;1;80;0;80
14316;696;INF2020PROG1;PROGRAMAÇÃO I;N;2;2630136;1;100;0;100
14315;696;INF2020HARD1;HARDWARE I;N;2;2630136;1;66;0;66
14314;696;INF2020FUNINF1;FUNDAMENTOS DA INFORMÁTICA E APLICATIVOS;N;2;2630136;1;66;0;66
14313;696;INF2020ELET1;INTRODUÇÃO À ELETRÔNICA;N;2;2630136;1;66;0;66
14312;696;INF2020ING1;LÍNGUA INGLESA;N;2;2630136;1;66;0;66
14311;696;INF2020FIS1;FÍSICA;N;2;2630136;1;100;0;100
14310;696;INF2020FIL1;FILOSOFIA;N;2;2630136;1;66;0;66
14309;696;INF2020QUI1;QUÍMICA;N;2;2630136;1;100;0;100
14308;696;INF2020MAT1;MATEMÁTICA;N;2;2630136;1;133;0;133
14307;696;INF2020LP1;LÍNGUA PORTUGUESA E LITERATURA BRASILEIRA;N;2;2630136;1;100;0;100
14306;696;INF2020EF1;EDUCAÇÃO FÍSICA;N;2;2630136;1;66;0;66
14305;696;INF2020BIO1;BIOLOGIA;N;2;2630136;1;66;0;66
14304;696;INF2020ART1;ARTE;N;2;2630136;1;66;0;66
14303;696;ADM2020ROT1;ROTINAS ADMINISTRATIVAS;N;2;2628769;1;66;0;66
14302;696;ADM2020ECON1;NOÇÕES DE ECONOMIA;N;2;2628769;1;66;0;66
14301;696;ADM2020FUNADM1;FUNDAMENTOS DA ADMINISTRAÇÃO;N;2;2628769;1;66;0;66
14300;696;ADM2020MATF1;MATEMÁTICA FINANCEIRA;N;2;2628769;1;66;0;66
14299;696;ADM2020ING1;LÍNGUA INGLESA;N;2;2628769;1;66;0;66
14298;696;ADM2020INF1;INFORMÁTICA;N;2;2628769;1;33;0;33
14297;696;ADM2020HIS1;HISTÓRIA;N;2;2628769;1;33;0;33
14296;696;ADM2020GEO1;GEOGRAFIA;N;2;2628769;1;66;0;66
14295;696;ADM2020BIO1;BIOLOGIA;N;2;2628769;1;66;0;66
14293;696;ADM2020FIS1;FÍSICA;N;2;2628769;1;100;0;100
14292;696;ADM2020QUI1;QUÍMICA;N;2;2628769;1;66;0;66
14291;696;ADM2020MAT1;MATEMÁTICA;N;2;2628769;1;100;0;100
14290;696;ADM2020ART1;ARTE;N;2;2628769;1;33;0;33
14289;696;ADM2020ED1;EDUCAÇÃO FÍSICA;N;2;2628769;1;66;0;66
14288;696;ADM2020LP1;LÍNGUA PORTUGUESA E LITERATURA BRASILEIRA;N;2;2628769;1;100;0;100
14287;625;02AEECN4;ATIVIDADE EDUCACIONAL ESPECIALIZADA;G;1;;1;30;0;31
14286;388;CAA5041;ATIVIDADE EDUCACIONAL ESPECIALIZADA;T;1;;1;20;0;40
14285;468;6016028;PROJETO INTEGRADOR III;N;2;2399425;1;33;0;266
14284;468;6016018;PROJETO INTEGRADOR II;N;2;2399425;1;33;0;266
14283;468;6016008;PROJETO INTEGRADOR I;N;2;2399425;1;33;0;266
14282;189;1005076;PROJETO INTEGRADOR;N;2;2399345;1;40;0;160
14281;189;1005075;PROJETO INTEGRADOR;N;2;2399345;1;40;0;160
14280;189;1005074;PROJETO INTEGRADOR;N;2;2399345;1;40;0;160
14279;468;6017021;INICIAÇÃO A LIBRAS;T;2;5861;1;40;0;40
14278;468;6017018;ENFERMAGEM EM SAÚDE MENTAL;T;2;5861;1;40;0;40
14277;468;6017017;ENFERMAGEM EM SAÚDE DA MULHER;T;2;5861;1;80;0;80
14276;468;6017016;ENFERMAGEM EM SAÚDE DA CRIANÇA E DO ADOLESCENTE;T;2;5861;1;80;0;80
14275;468;6017015;ENFERMAGEM EM SITUAÇÕES CRÍTICAS DE VIDA;T;2;5861;1;80;0;80
14274;468;6017014;ENFERMAGEM EM CLÍNICA MÉDICA;T;2;5861;1;80;0;80
14273;468;6017013;ENFERMAGEM EM CLÍNICA CIRÚRGICA;T;2;5861;1;80;0;80
14272;468;6017011;PORTUGUÊS INSTRUMENTAL;T;2;5861;1;40;0;40
14271;468;6017012;PSICOLOGIA;T;2;5861;1;40;0;40
14270;468;6017010;PRIMEIROS SOCORROS;T;2;5861;1;40;0;40
14269;468;6017009;FARMACOLOGIA APLICADA À ENFERMAGEM;T;2;5861;1;40;0;40
14268;468;6017008;MICROBIOLOGIA E PARASITOLOGIA;T;2;5861;1;40;0;40
14267;468;6017007;ENFERMAGEM EM SAÚDE DO IDOSO;T;2;5861;1;40;0;40
14266;468;6017006;SEMIOLOGIA E SEMIOTÉCNICA II;T;2;5861;1;120;0;120
14265;468;6017005;SAÚDE COLETIVA;T;2;5861;1;80;0;80
14264;468;6017004;MATEMÁTICA APLICADA À ENFERMAGEM;T;2;5861;1;40;0;40
14263;468;6017003;LEGISLAÇÃO E ÉTICA PROFISSIONAL;T;2;5861;1;40;0;40
14262;468;6017002;SEMIOLOGIA E SEMIOTÉCNICA I;T;2;5861;1;120;0;120
14261;468;6017001;ANATOMIA E FISIOLOGIA HUMANA;T;2;5861;1;120;0;120
14259;468;6017020;ORIENTAÇÃO DE ESTÁGIO;T;1;5861;1;20;0;20
14258;468;6017019;ESTÁGIO CURRICULAR SUPERVISIONADO OBRIGATÓRIO;T;1;5861;1;0;580;580
14236;229;8001201;TOPICOS AVANÇADOS EM INFORMÁTICA;N;2;2399354;1;66;0;66
14235;468;6016032;EMBELEZAMENTO CAPILAR II;N;2;2399425;1;66;0;66
14234;468;6016031;PRÁTICAS EM ESTÉTICA FACIAL;N;2;2399425;1;66;0;66
14233;468;6016030;TÉCNICAS ALTERNATIVAS EM ESTÉTICA CORPORAL;N;2;2399425;1;66;0;66
14232;468;6016029;MAQUIAGEM SOCIAL;N;2;2399425;1;66;0;66
14230;468;6016027;SOCIOLOGIA;N;2;2399425;1;66;0;66
14229;468;6016026;LÍNGUA PORTUGUESA E LITERATURA BRASILEIRA;N;2;2399425;1;33;0;33
14228;468;6016025;MATEMÁTICA;N;2;2399425;1;33;0;33
14227;468;6016024;LÍNGUA INGLESA;N;2;2399425;1;33;0;33
14226;468;6016023;ARTE;N;2;2399425;1;66;0;66
14225;468;6016022;FÍSICA;N;2;2399425;1;33;0;33
14224;468;6016021;TÉCNICAS MANUAIS EM ESTÉTICA FACIAL;N;2;2399425;1;66;0;66
14223;468;6016020;TÉCNICAS MANUAIS EM ESTÉTICA CORPORAL;N;2;2399425;1;66;0;66
14222;468;6016019;EMBELEZAMENTO CAPILAR I;N;2;2399425;1;66;0;66
14220;468;6016017;FILOSOFIA;N;2;2399425;1;66;0;66
14219;468;6016016;QUÍMICA;N;2;2399425;1;66;0;66
14218;468;6016015;LÍNGUA PORTUGUESA E LITERATURA BRASILEIRA;N;2;2399425;1;33;0;33
14217;468;6016014;MATEMÁTICA;N;2;2399425;1;33;0;33
14216;468;6016013;HISTÓRIA;N;2;2399425;1;66;0;66
14215;468;6016012;BIOLOGIA;N;2;2399425;1;66;0;66
14214;468;6016011;FUNDAMENTOS DE SAÚDE, BEM ESTAR E ATUAÇÃO PROFISSIONAL;N;2;2399425;1;66;0;66
14213;468;6016010;MANICURE EMBELEZAMENTO DA UNHA;N;2;2399425;1;66;0;66
14212;468;6016009;ANATOMIA E FISIOLOGIA;N;2;2399425;1;66;0;66
14211;269;5001158;ATIVIDADES COMPLEMENTARES DE CURSO;N;1;2399330;1;60;0;60
14209;269;5019083;PROJETO INTEGRADOR III;N;2;3771751;1;33;0;166
14208;269;5019082;GESTÃO AMBIENTAL E TRATAMENTO DE RESÍDUOS;N;2;3771751;1;33;0;33
14207;269;5019081;TECNOLOGIA DE LEITE E DERIVADOS;N;2;3771751;1;66;0;66
14206;269;5019080;TECNOLOGIA DE GLICÍDIOS E LIPÍDIOS;N;2;3771751;1;33;0;33
14205;269;5019079;TECNOLOGIA DE CARNES E DERIVADOS;N;2;3771751;1;66;0;66
14204;269;5019078;TECNOLOGIA DE BEBIDAS;N;2;3771751;1;33;0;33
14203;269;5019077;ANÁLISE SENSORIAL E DESENVOLVIMENTO DE NOVOS PRODUTOS;N;2;3771751;1;33;0;33
14202;269;5019076;SOCIOLOGIA;N;2;3771751;1;66;0;66
14201;269;5019075;HISTÓRIA;N;2;3771751;1;33;0;33
14199;269;5019074;QUÍMICA;N;2;3771751;1;66;0;66
14198;269;5019073;FÍSICA;N;2;3771751;1;66;0;66
14196;269;5019072;MATEMÁTICA;N;2;3771751;1;66;0;66
14195;269;5019071;LÍNGUA PORTUGUESA E LITERATURA BRASILEIRA;N;2;3771751;1;66;0;66
14193;189;1005073;GESTÃO AGROINDUSTRIAL;N;2;2399345;1;80;0;80
14192;189;1005072;ANÁLISE SENSORIAL;N;2;2399345;1;40;0;40
14191;189;1005071;TECNOLOGIA DE PRODUTOS DE ORIGEM ANIMAL;N;2;2399345;1;120;0;120
14190;189;1005070;SAÚDE E SEGURANÇA NO TRABALHO;N;2;2399345;1;40;0;40
14189;189;1005069;GESTÃO AMBIENTAL E TRATAMENTO DE RESÍDUOS;N;2;2399345;1;40;0;40
14188;189;1005067;ARTE;N;2;2399345;1;40;0;66
14187;269;5019070;PROJETO INTEGRADOR II;N;2;3771751;1;33;0;166
14186;189;1005066;GEOGRAFIA;N;2;2399345;1;40;0;66
14185;269;5019069;TECNOLOGIA DE CEREAIS, MASSAS E PANIFÍCIOS;N;2;3771751;1;66;0;66
14184;189;1005065;HISTÓRIA;N;2;2399345;1;40;0;70
14183;189;1005064;MATEMÁTICA;N;2;2399345;1;80;0;106
14182;269;5019068;TECNOLOGIA DE FRUTAS E HORTALIÇAS;N;2;3771751;1;66;0;66
14181;189;1005063;LÍNGUA INGLESA;N;2;2399345;1;40;0;66
14180;269;5019067;MICROBIOLOGIA E CONSERVAÇÃO DE ALIMENTOS;N;2;3771751;1;66;0;66
14179;189;1005062;LÍNGUA PORTUGUESA E LITERATURA BRASILEIRA;N;2;2399345;1;80;0;106
14178;269;5019066;QUÍMICA E BIOQUIMICA DE ALIMENTOS;N;2;3771751;1;66;0;66
14177;269;5019065;FILOSOFIA;N;2;3771751;1;66;0;66
14176;269;5019064;BIOLOGIA;N;2;3771751;1;33;0;33
14175;269;5019063;QUÍMICA;N;2;3771751;1;66;0;66
14174;269;5019062;MATEMÁTICA;N;2;3771751;1;66;0;66
14173;269;5019061;LÍNGUA INGLESA;N;2;3771751;1;66;0;66
14172;269;5019060;LÍNGUA PORTUGUESA E LITERATURA BRASILEIRA;N;2;3771751;1;66;0;66
14171;269;5019059;PROJETO INTEGRADOR I;N;2;3771751;1;33;0;166
14170;269;5019058;ADMINISTRAÇÃO, EMPREENDEDORISMO E MARKETING;N;2;3771751;1;33;0;33
14169;269;5019057;HIGIENIZAÇÃO, CONTROLE DE QUALIDADE E SEGURANÇA NA INDÚSTRIA DE ALIMENTOS;N;2;3771751;1;66;0;66
14168;189;1005061;HIGIENE E CONTROLE DE QUALIDADE;N;2;2399345;1;80;0;80
14167;269;5019056;INTRODUÇÃO À TECNOLOGIA DE ALIMENTOS;N;2;3771751;1;66;0;66
14166;189;1005060;PROCESSAMENTO E CONSERVAÇÃO DE ALIMENTOS;N;2;2399345;1;80;0;80
14165;189;1005059;TECNOLOGIA DE PRODUTOS DE ORIGEM VEGETAL;N;2;2399345;1;120;0;120
14164;269;5019055;INFORMÁTICA;N;2;3771751;1;66;0;66
14163;189;1005057;FILOSOFIA;N;2;2399345;1;40;0;64
14162;269;5019054;GEOGRAFIA;N;2;3771751;1;66;0;66
14161;189;1005056;LÍNGUA ESPANHOLA;N;2;2399345;1;40;0;62
14160;269;5019053;BIOLOGIA;N;2;3771751;1;66;0;66
14159;189;1005055;FÍSICA;N;2;2399345;1;40;0;64
14158;269;5019052;QUÍMICA;N;2;3771751;1;66;0;66
14157;269;5019051;MATEMÁTICA;N;2;3771751;1;66;0;66
14156;269;5019050;EDUCAÇÃO FÍSICA;N;2;3771751;1;33;0;33
14155;269;5019049;ARTE;N;2;3771751;1;33;0;33
14154;189;1005054;QUÍMICA;N;2;2399345;1;40;0;64
14153;189;1005053;BIOLOGIA;N;2;2399345;1;40;0;62
14152;269;5019048;LÍNGUA PORTUGUESA E LITERATURA BRASILEIRA;N;2;3771751;1;66;0;66
14151;189;1005052;MATEMÁTICA;N;2;2399345;1;80;0;102
14150;189;1005051;LÍNGUA PORTUGUESA E LITERATURA BRASILEIRA;N;2;2399345;1;80;0;102
14149;189;1005050;MICROBIOLOGIA DE ALIMENTOS;N;2;2399345;1;80;0;80
14148;189;1005049;PRODUÇÃO AGROPECUÁRIA;N;2;2399345;1;80;0;88
14147;468;6016007;PSICOLOGIA;N;2;2399425;1;33;0;33
14146;468;6016006;INFORMÁTICA;N;2;2399425;1;66;0;66
14145;189;1005048;COMPOSIÇÃO DE ALIMENTOS E NUTRIÇÃO;N;2;2399345;1;80;0;88
14144;468;6016005;LÍNGUA ESPANHOLA;N;2;2399425;1;33;0;33
14143;468;6016004;GEOGRAFIA;N;2;2399425;1;33;0;33
14142;798;RAA0003;METODOLOGIA DA PESQUISA EM EDUCAÇÃO;G;2;;2;0;0;36
14141;468;6016003;EDUCAÇÃO FÍSICA;N;2;2399425;1;33;0;33
14140;468;6016002;MATEMÁTICA;N;2;2399425;1;66;0;66
14139;189;1005046;SOCIOLOGIA;N;2;2399345;1;40;0;60
14138;189;1005045;INFORMÁTICA;N;2;2399345;1;40;0;60
14137;189;1005044;EDUCAÇÃO FÍSICA;N;2;2399345;1;40;0;60
14136;468;6016001;LÍNGUA PORTUGUESA E LITERATURA BRASILEIRA;N;2;2399425;1;66;0;66
14135;189;1005043;QUÍMICA;N;2;2399345;1;80;0;100
14134;189;1005042;BIOLOGIA;N;2;2399345;1;40;0;64
14133;189;1005041;MATEMÁTICA;N;2;2399345;1;80;0;100
14132;189;1005040;LÍNGUA PORTUGUESA E LITERATURA BRASILEIRA;N;2;2399345;1;80;0;100
14131;189;1015056;SAÚDE E SEGURANÇA NO TRABALHO;T;2;2266520;2;0;60;60
14130;189;1015055;ÉTICA, LEGISLAÇÃO E RESPONSABILIDADE SOCIAL;T;2;2266520;2;0;40;40
14129;189;1015054;GESTÃO AGROINDUSTRIAL;T;2;2266520;2;0;60;60
14128;189;1015053;TECNOLOGIA DE PRODUTOS DE ORIGEM ANIMAL II;T;2;2266520;2;0;80;80
14127;189;1015052;TECNOLOGIA DE PRODUTOS DE ORIGEM VEGETAL II;T;2;2266520;2;0;80;80
14126;189;1015051;ANÁLISE SENSORIAL;T;2;2266520;2;0;80;80
14125;189;1015050;GESTÃO AMBIENTAL E TRATAMENTO DE RESÍDUOS;T;2;2266520;2;0;80;80
14124;189;1015049;PRODUÇÃO AGROPECUÁRIA II;T;2;2266520;2;0;80;80
14123;189;1015048;TECNOLOGIA DE PRODUTOS DE ORIGEM ANIMAL I;T;2;2266520;2;0;80;80
14122;189;1015047;TECNOLOGIA DE PRODUTOS DE ORIGEM VEGETAL I;T;2;2266520;2;0;80;80
14121;189;1015046;PROCESSAMENTO E CONSERVAÇÃO DE ALIMENTOS;T;2;2266520;2;0;80;80
14120;189;1015045;PRODUÇÃO AGROPECUÁRIA I;T;2;2266520;2;0;80;80
14119;189;1015044;HIGIENE E CONTROLE DE QUALIDADE;T;2;2266520;2;0;80;80
14118;189;1015043;COMPOSIÇÃO DE ALIMENTOS E NUTRIÇÃO;T;2;2266520;2;0;80;80
14117;189;1015042;MICROBIOLOGIA DE ALIMENTOS;T;2;2266520;2;0;80;80
14116;189;1015041;PORTUGUÊS INSTRUMENTAL;T;2;2266520;2;0;40;40
14115;189;1015040;AMBIENTAÇÃO EM EAD;T;2;2266520;2;0;40;40
14114;269;5001156;QUÍMICA;N;2;2399330;1;100;0;100
14113;269;5001155;LÍNGUA PORTUGUESA E LITERATURA BRASILEIRA;N;2;2399330;1;100;0;100
14112;269;5001152;MATEMÁTICA;N;2;2399330;1;100;0;100
14111;269;5001149;FÍSICA;N;2;2399330;1;133;0;133
14110;269;5001147;PROJETOS INTEGRADOS;N;2;2399330;1;133;0;133
14109;269;5001140;LÍNGUA PORTUGUESA E LITERATURA BRASILEIRA;N;2;2399330;1;100;0;100
14108;269;5001138;BIOLOGIA;N;2;2399330;1;100;0;100
14107;269;5001137;MATEMÁTICA;N;2;2399330;1;100;0;100
14106;269;5001123;LÍNGUA PORTUGUESA E LITERATURA BRASILEIRA;N;2;2399330;1;100;0;100
14105;269;5001120;MATEMÁTICA;N;2;2399330;1;100;0;100
14104;269;5001118;FÍSICA;N;2;2399330;1;100;0;100
14102;349;4002056;PROJETOS INTEGRADOS E DESENHO ASSISTIDO POR COMPUTADOR;N;2;2399341;1;66;0;83
14101;349;4002055;SISTEMAS PREDIAIS;N;2;2399341;1;66;0;83
14100;349;4002054;RESISTÊNCIA DOS MATERIAIS;N;2;2399341;1;33;0;41
14099;349;4002053;MATERIAIS E TÉCNICAS CONSTRUTIVAS II E ORÇAMENTO E PROGRAMAÇÃO DE OBRAS;N;2;2399341;1;66;0;83
14098;349;4002052;MATEMÁTICA;N;2;2399341;1;66;0;83
14097;349;4002051;SOCIOLOGIA;N;2;2399341;1;33;0;41
14096;349;4002050;LÍNGUA PORTUGUESA E LITERATURA BRASILEIRA;N;2;2399341;1;66;0;83
14095;349;4002049;FILOSOFIA;N;2;2399341;1;33;0;41
14094;349;4002048;EDUCAÇÃO FÍSICA;N;2;2399341;1;33;0;41
14093;349;4002047;ARTE;N;2;2399341;1;66;0;83
14091;349;4002045;TOPOGRAFIA, MÁQUINAS, EQUIPAMENTOS, FERRAMENTAS E SEGURANÇA DO TRABALHO;N;2;2399341;1;66;0;83
14090;349;4002044;MATERIAIS E TÉCNICAS CONSTRUTIVAS I;N;2;2399341;1;66;0;83
14089;349;4002043;ESTABILIDADE DOS SOLOS E CONSTRUÇÕES;N;2;2399341;1;66;0;83
14088;349;4002042;MATEMÁTICA;N;2;2399341;1;66;0;83
14087;349;4002041;LÍNGUA PORTUGUESA E LITERATURA BRASILEIRA;N;2;2399341;1;66;17;83
14086;349;4002040;LÍNGUA INGLESA;N;2;2399341;1;66;0;83
14085;349;4002039;HISTÓRIA;N;2;2399341;1;66;0;83
14084;349;4002038;BIOLOGIA;N;2;2399341;1;66;0;83
14082;349;4002036;INFORMÁTICA E DESENHO ASSISTIDO POR COMPUTADOR;N;2;2399341;1;66;0;83
14080;349;4002035;DESENHO TÉCNICO;N;2;2399341;1;66;0;83
14079;349;4002034;CONFORTO DAS EDIFICAÇÕES E GERENCIAMENTO AMBIENTAL;N;2;2399341;1;66;0;83
14078;349;4002033;QUÍMICA;N;2;2399341;1;66;0;83
14077;349;4002032;MATEMÁTICA;N;2;2399341;1;66;0;83
14076;349;4002031;LÍNGUA PORTUGUESA E LITERATURA BRASILEIRA;N;2;2399341;1;66;0;83
14075;349;4002030;GEOGRAFIA;N;2;2399341;1;66;0;83
14074;349;4002029;FÍSICA;N;2;2399341;1;66;0;83
14073;468;6015011;LÍNGUA INGLESA;N;2;3668898;1;66;0;66
14072;468;6015009;HISTÓRIA;N;2;3668898;1;33;0;33
14071;468;6015047;ATIVIDADES COMPLEMENTARES DE CURSO;N;1;3668898;1;80;0;80
14070;468;6015046;TÓPICOS ESPECIAIS EM ADMINISTRAÇÃO;N;2;3668898;1;33;0;33
14069;468;6015045;GESTÃO AMBIENTAL E RESPONSABILIDADE SOCIAL;N;2;3668898;1;66;0;66
14068;468;6015044;ADMINISTRAÇÃO FINANCEIRA;N;2;3668898;1;66;0;66
14067;468;6015043;EMPREENDEDORISMO;N;2;3668898;1;66;0;66
14066;468;6015042;DIREITO;N;2;3668898;1;66;0;66
14065;468;6015041;HISTÓRIA;N;2;3668898;1;66;0;66
14064;468;6015040;FILOSOFIA;N;2;3668898;1;33;0;33
14063;468;6015039;SOCIOLOGIA;N;2;3668898;1;66;0;66
14062;468;6015038;GEOGRAFIA;N;2;3668898;1;66;0;66
14061;468;6015037;BIOLOGIA;N;2;3668898;1;66;0;66
14060;468;6015036;FÍSICA;N;2;3668898;1;66;0;66
14059;468;6015035;QUÍMICA;N;2;3668898;1;100;0;100
14058;468;6015034;MATEMÁTICA;N;2;3668898;1;133;0;133
14057;468;6015033;EDUCAÇÃO FÍSICA;N;2;3668898;1;66;0;66
14056;468;6015032;LÍNGUA PORTUGUESA E LITERATURA BRASILEIRA;N;2;3668898;1;100;0;100
14055;468;6015031;CONTABILIDADE;N;2;3668898;1;66;0;66
14054;468;6015030;GESTÃO DE PESSOAS;N;2;3668898;1;66;0;66
14053;468;6015029;PRODUÇÃO E LOGÍSTICA;N;2;3668898;1;66;0;66
14052;468;6015028;FUNDAMENTOS DE MARKETING E VENDAS;N;2;3668898;1;66;0;66
14051;468;6015027;LÍNGUA INGLESA;N;2;3668898;1;33;0;33
14050;468;6015026;FILOSOFIA;N;2;3668898;1;66;0;66
14049;468;6015025;SOCIOLOGIA;N;2;3668898;1;33;0;33
14048;468;6015024;HISTÓRIA;N;2;3668898;1;66;0;66
14047;468;6015023;GEOGRAFIA;N;2;3668898;1;33;0;33
14046;468;6015022;BIOLOGIA;N;2;3668898;1;66;0;66
14045;468;6015021;QUÍMICA;N;2;3668898;1;66;0;66
14044;468;6015020;FÍSICA;N;2;3668898;1;66;0;66
14043;468;6015019;MATEMÁTICA;N;2;3668898;1;133;0;133
14042;468;6015018;ARTE;N;2;3668898;1;66;0;66
14041;468;6015017;EDUCAÇÃO FÍSICA;N;2;3668898;1;33;0;33
14040;468;6015016;LÍNGUA PORTUGUESA E LITERATURA BRASILEIRA;N;2;3668898;1;100;0;100
14039;468;6015015;ROTINAS ADMINISTRATIVAS;N;2;3668898;1;66;0;66
14038;468;6015014;NOÇÕES DE ECONOMIA;N;2;3668898;1;66;0;66
14037;468;6015013;FUNDAMENTOS DA ADMINISTRAÇÃO;N;2;3668898;1;66;0;66
14036;468;6015012;MATEMÁTICA FINANCEIRA;N;2;3668898;1;66;0;66
14034;468;6015010;INFORMÁTICA;N;2;3668898;1;33;0;33
14032;468;6015008;GEOGRAFIA;N;2;3668898;1;66;0;66
14031;468;6015007;BIOLOGIA;N;2;3668898;1;66;0;66
14030;468;6015006;QUÍMICA;N;2;3668898;1;66;0;66
14029;468;6015005;FÍSICA;N;2;3668898;1;100;0;100
14028;468;6015004;MATEMÁTICA;N;2;3668898;1;100;0;100
14027;468;6015003;ARTE;N;2;3668898;1;33;0;33
14026;468;6015002;EDUCAÇÃO FÍSICA;N;2;3668898;1;66;0;66
14025;468;6015001;LÍNGUA PORTUGUESA E LITERATURA BRASILEIRA;N;2;3668898;1;100;0;100
14022;189;1003145;REDES DE COMPUTADORES II;N;2;2399343;1;80;0;80
14021;189;1003144;PROGRAMAÇÃO III;N;2;2399343;1;80;0;80
14020;189;1003143;TÓPICOS EMERGENTES EM INFORMÁTICA;N;2;2399343;1;160;0;160
14019;189;1003142;FÍSICA;N;2;2399343;1;120;0;120
14018;189;1003141;SOCIOLOGIA;N;2;2399343;1;80;0;80
14017;189;1003140;GEOGRAFIA;N;2;2399343;1;80;0;80
14016;189;1003139;BIOLOGIA;N;2;2399343;1;80;0;80
14015;189;1003138;QUÍMICA;N;2;2399343;1;120;0;120
14014;189;1003137;MATEMÁTICA;N;2;2399343;1;160;0;160
14013;189;1003136;HISTÓRIA;N;2;2399343;1;80;0;80
14012;189;1003135;EDUCAÇÃO FÍSICA;N;2;2399343;1;80;0;80
14011;189;1003134;LÍNGUA PORTUGUESA E LITERATURA BRASILEIRA;N;2;2399343;1;160;0;160
14010;189;1003133;HARDWARE II;N;2;2399343;1;80;0;80
14009;189;1003132;ANÁLISE E MODELAGEM DE SISTEMAS;N;2;2399343;1;80;0;80
14008;189;1003131;PROGRAMAÇÃO II;N;2;2399343;1;80;0;80
14007;189;1003130;BANCO DE DADOS;N;2;2399343;1;80;0;80
14006;189;1003129;REDES DE COMPUTADORES I;N;2;2399343;1;80;0;80
14005;189;1003128;FILOSOFIA;N;2;2399343;1;40;0;40
14004;189;1003127;FÍSICA;N;2;2399343;1;80;0;80
14003;189;1003126;LÍNGUA INGLESA;N;2;2399343;1;80;0;80
14002;189;1003125;SOCIOLOGIA;N;2;2399343;1;40;0;40
14001;189;1003124;GEOGRAFIA;N;2;2399343;1;80;0;80
14000;189;1003123;BIOLOGIA;N;2;2399343;1;80;0;80
13999;189;1003122;QUÍMICA;N;2;2399343;1;80;0;80
13998;468;6014046;ESTÁGIO CURRICULAR SUPERVISIONADO OBRIGATÓRIO;N;1;2399595;1;0;180;180
13997;468;6014045;ORIENTAÇÃO DE ESTÁGIO;N;1;2399595;1;20;0;20
13996;468;6014044;TOPOGRAFIA E CONSTRUÇÕES RURAIS;N;2;2399595;1;100;0;100
13995;468;6014043;PROCESSAMENTO DE ALIMENTOS;N;2;2399595;1;66;0;66
13994;468;6014042;ELABORAÇÃO DE PROJETOS AGRÍCOLAS;N;2;2399595;1;66;0;66
13993;468;6014041;CULTURAS ANUAIS II;N;2;2399595;1;66;0;66
13992;468;6014040;IRRIGAÇÃO E DRENAGEM;N;2;2399595;1;66;0;66
13991;468;6014039;SOCIOLOGIA;N;2;2399595;1;33;0;33
13990;468;6014038;BIOLOGIA;N;2;2399595;1;66;0;66
13989;468;6014037;FILOSOFIA;N;2;2399595;1;33;0;33
13988;468;6014036;HISTÓRIA;N;2;2399595;1;66;0;66
13987;468;6014035;FÍSICA;N;2;2399595;1;66;0;66
13986;468;6014034;QUÍMICA;N;2;2399595;1;66;0;66
13985;468;6014033;MATEMÁTICA;N;2;2399595;1;100;0;100
13984;468;6014032;ARTE;N;2;2399595;1;33;0;33
13983;468;6014031;EDUCAÇÃO FÍSICA;N;2;2399595;1;66;0;66
13982;468;6014030;LÍNGUA INGLESA;N;2;2399595;1;66;0;66
13981;428;3005056;LIBRAS;T;2;35;1;33;0;33
13980;428;3005055;ESTÁGIO CURRICULAR SUPERVISIONADO OBRIGATÓRIO;T;1;35;1;120;0;120
13979;428;3005054;ORIENTAÇÃO DE ESTÁGIO;T;2;35;1;16;0;16
13978;428;3005053;TECNOLOGIA DE LEITE E DERIVADOS II;T;2;6747;2;0;66;66
